velocity,CO2,NOx
49.66979651,0.095184607,0.335775969
46.32790747,0.074481641,0.231867693
40.87927921,0.05897852,0.176224822
34.28329327,0.224670651,0.652114471
26.60047181,0.078043873,0.134548462
17.80688568,0.054310052,0.03955121
9.306470873,0.086466748,0.011644172
3.286688766,0.146968455,0
0.492451701,0.189272901,0
0,0.242725986,0
0,0.268877065,0
0,0.299770021,0
0,0.322335477,0
0,0.335327185,0
0,0.347929794,0
0,0.368404929,0
0,0.364199356,0
0,0.378948219,0
0,0.375532713,0
0,0.397791112,0
0,0.406167616,0
0,0.017884932,0
0,0,0
0.928421207,1.556152769,0
4.692023243,2.901255252,0
10.9227007,8.017309136,0.248998646
16.83682148,0.883974024,2.534688993
20.779232,0.683646113,0.086458259
24.61225197,8.815116685,0
30.48422476,9.287966747,11.96940633
37.65936685,9.295600796,7.141945442
43.62973675,0.700948459,9.650435194
47.42569757,2.030211803,3.755475374
50.10832986,4.087340264,2.885111027
51.97756417,1.562295115,0
52.59572177,2.455415411,0.377936054
52.20823217,0.903932592,0.21187018
50.81361921,0.375893143,0
48.35687685,0.202373812,0
45.14558831,0.117759764,0
41.6163835,0.054909069,0
38.36438428,0.027936632,0
36.23130742,0.012825834,0
35.5826945,0.22932753,0
35.85675356,4.088428569,0
36.40856206,1.049306811,0
36.69000188,0.845149191,0
36.62221548,0.333274913,0
36.43039356,0.350219255,0
36.1171388,0.460954971,0
35.44945246,0.772768254,0
34.64394023,0.300385172,0
34.31320474,0.431251516,0
34.68193169,2.790245238,0
35.71267346,1.242354542,0
36.73549064,0.861031215,0
37.20747045,0.839648523,0
37.38029664,0.980855187,0
37.50009794,1.181268908,0
37.59367814,1.1774453,0
37.36456398,1.809228973,0
36.38338981,0.668618191,0
34.39019767,0.236640021,0
31.19475833,0.066440652,0
27.36935219,0.040163748,0
24.29557876,0.070274615,0
22.76846184,0.300839496,0
22.44852556,0.547033125,0
22.82680865,0.882163252,0
23.77950865,1.168857886,0
25.13783938,1.396463739,0
27.09191352,3.143980556,0
29.99266652,6.374133242,0
33.17870511,2.168421141,0
35.66489279,0.45971902,0
37.54030363,3.075632542,0
39.33670155,1.63822669,0
40.67972692,1.47482434,0
41.11095721,1.381212415,0
40.96330327,1.709952532,0
40.21147633,0.60069006,0
38.69546938,0.244985445,0
36.87149075,0.142102909,0
35.0916801,0.102361978,0
33.58285968,0.05923898,0
32.55196252,0.165258552,0
31.42973824,0.417902799,0
29.01226927,0.090294041,0
24.61104774,0.044659461,0
18.60365753,0.038894755,0
12.14945976,0.079505589,0
7.392757804,0.131085277,0
5.68162702,0.484030236,0
5.642237099,0.98515698,0
7.178210929,1.435764101,0
10.62051707,1.932356071,0
13.20953032,0.752433433,0
13.81413064,0.295874617,0
13.73096119,0.207718105,0
13.38903804,0.239770439,0
12.85090335,0.248442529,0
12.41427346,0.304892159,0
12.16690165,0.315204172,0
11.86669918,0.332894925,0
11.01903896,0.362455107,0
9.318785079,0.382996868,0
7.657610348,0.420961944,0
7.059108861,0.591838557,0
7.360437869,0.678598365,0
8.63587107,0.898844037,0
10.28275045,1.017441726,0
10.95552563,0.72098943,0
10.45903394,0.319895822,0
8.767870035,0.294373134,0
6.313536132,0.26711537,0
4.010701923,0.259262986,0
2.110429596,0.285804054,0
0.736249671,0.302680224,0
0.081304836,0,0
12.53251608,0.086278104,0.626021104
6.909812638,0.068588033,0.384691616
3.110433275,0.097228101,0.287356996
0.985367403,0.00318447,0.003932136
0.078393336,0,0
0,0.564159147,0.060475928
1.314716151,0.460723006,0.003123788
5.399838666,4.590381813,2.572979513
11.00434831,4.192941029,4.378548062
15.0960191,1.29510217,3.397619646
16.71065394,0.374190951,0.841390189
17.39643751,0.242921984,0.38339823
18.38727422,1.089057005,0.148807812
19.46245724,1.223862836,0
20.17227597,1.17057354,0
20.7693601,1.190798414,0
21.70007168,1.253354428,0
23.1267039,1.990566144,0
24.40521848,2.548361708,0
24.85206422,1.384472955,0
24.35640402,1.007550871,0.441016222
22.64287526,0.358151551,0.413046556
20.36705011,0.185707404,0.015826278
18.89952835,0.159741659,0
18.41953194,0.310418743,0
18.35248648,0.985845713,0
18.37235455,0.679414031,0
18.42488962,0.684187588,0
18.69601076,0.408535464,0
19.65842198,0.974298673,0
20.89760966,1.573733332,0
21.40945453,1.221666493,0
21.25996026,0.940422818,0
20.72687069,0.664054911,0
20.10917436,0.467321214,0.090964777
19.87507333,0.801654096,0.137032533
20.04614716,1.2450549,0
20.62905575,0.899032295,0
21.72786467,0.742736182,0
23.32385924,1.845767632,0
24.69568681,2.114981629,0
25.15849398,1.28236379,0
24.88480562,1.000583686,0.146986635
24.33742889,0.444170815,0.329184316
24.06374053,0.533314129,0
24.54090927,1.21137546,0
25.53468526,1.534505408,0
26.09073102,1.551205077,0
25.79799311,1.007694941,0.09072974
24.27641082,0.48127553,0.288660941
21.35558004,0.195842881,0.062219203
18.74995966,0.095457714,0
17.87576421,0.109701296,0
18.30002582,0.646830178,0
20.18046132,2.000087498,0
23.72423451,2.924720998,0
27.58734799,3.12828768,0.356390012
30.08268936,2.850543604,0.681584527
30.80251654,1.657872486,0.604641329
30.56309503,1.050143326,1.478444554
29.36900119,0.501346249,0.662350949
27.44566701,0.266997586,0.198612404
26.22359414,0.355364015,0
25.97018313,0.402575091,0
26.48958084,1.249850091,0
27.52837625,2.314885047,0
28.04777396,1.576296576,0
27.82572772,0.920517282,0.125877151
27.03178591,0.726751669,0.604886995
26.110041,0.597492086,0.257593881
25.81257792,0.403686519,0
27.54113796,3.869278994,0
32.65370802,9.810418137,40.37712846
37.902713,5.009180564,17.69240809
39.71532171,0.447726789,4.435986962
39.08810061,0.204122567,1.475401401
36.46049141,0.115090281,0.056044075
31.47058999,0.091027115,0
25.3494731,0.058955742,0
20.00908984,0.024732954,0
17.10678771,0.018234841,0
16.48663578,0.061706334,0
17.26744382,1.665401143,0
18.93517183,2.039204306,0
20.32467232,1.127344264,1.023174808
21.04260199,0.796703083,1.109517125
22.20819593,0.586497078,1.197413418
25.45748252,4.597149574,2.854777616
29.51116585,4.506267779,50.26633377
31.19243689,1.184758672,13.19284115
30.61856939,0.428452561,5.048569501
28.43806637,0.219502156,1.39680607
25.79866282,0.105752995,0.4457487
24.7658948,0.934014217,0
26.53608851,6.21749241,16.96309869
30.89162525,5.580606382,47.40740111
34.29211759,2.096904024,9.312595293
35.1072669,1.340571749,3.463090323
34.93157951,1.15881331,2.076628319
34.58020473,1.034435194,1.214464214
34.40451734,0.656463654,1.790225383
34.70555221,2.99027292,0.036442914
35.44134083,3.682967568,1.869363249
36.00981344,1.179119947,2.09071776
35.64705358,0.587466173,2.95741689
33.32602297,0.264692001,0.821940124
29.13106793,0.18375212,0.24295745
25.28852944,0.081690654,0
23.26752914,0.34132481,0
22.62955546,0.578268096,0
22.57545774,0.559786838,0
22.63349932,0.509657821,0
22.80766126,0.67926644,0
23.37085059,1.065550477,0
24.34487012,1.042014525,0
25.37801021,1.400475236,0
26.11833797,1.297673455,0
26.50732816,1.191531829,0
26.73365311,0.987177229,0
26.95123462,0.958887095,0.02433501
27.10575171,1.377812515,0
26.96284293,0.804455224,0
25.82228872,0.587382136,0.260627369
23.87216612,0.265155641,0.05666577
22.64827015,0.144744314,0
22.89710482,0.880525252,0
25.89878454,5.56760599,6.233487906
32.34456221,9.919304044,36.11804707
38.13841389,5.751776759,16.75658707
40.01133376,1.172068273,6.202489462
39.19242662,0.418474441,2.736499003
36.73291476,0.171789487,0.572519759
34.27061244,0.129356859,0
33.44891484,1.857187549,0
34.22696964,5.256677348,0.539076497
35.78307922,2.923307699,5.672413919
36.56113401,0.490566901,3.212818067
35.55954473,0.199503622,0.565338378
32.46496128,0.141887217,0
28.48338345,0.092486646,0
25.37257811,0.052218018,0
23.4884592,0.198730377,0
22.58970769,0.210793598,0
22.3528534,0.304192997,0
22.53620526,0.623064386,0
23.30395395,1.09342015,0
24.46798524,1.172586887,0
25.32264747,1.143660154,0
25.90187265,1.088452481,0
26.61801643,1.567981229,0
27.43242162,2.255511853,0
28.59630408,1.739101987,0
30.74354481,2.99285506,0.063277243
33.37085636,2.241661382,17.41117763
35.27138318,0.641106491,2.619122666
36.68194235,0.831997853,0.545369605
38.5972028,3.152878136,0
40.6424615,3.475543087,0.38044784
41.75310198,1.831021844,0.417929287
41.98221739,0.905046939,0.530861702
41.56108109,0.859726898,0.86640719
40.02204912,0.323419999,0.233611596
37.27709176,0.158529732,0
33.64279604,0.088029986,0
29.2545179,0.041566396,0
24.16948038,0.060657712,0
19.51875013,0.090366264,0
17.02515744,0.141323015,0
16.4783016,0.129522336,0
17.25192886,1.091049855,0
19.84542003,2.130306506,0
24.05890373,3.943778717,0
29.05966934,6.197712687,6.538957015
33.79273678,6.147594029,9.099112982
37.15687872,1.342006514,4.407142605
39.03385406,0.998203557,0.827474466
40.301244,3.02812244,0
41.65186407,2.311847511,0.018112067
43.05996763,2.076809003,0.049896884
44.20160082,2.28644652,0
44.78655575,2.157183019,0
44.91599591,1.255538904,0
44.68051825,0.961695678,0.22713199
43.82321438,0.657311687,0.381500394
42.18629306,0.333598401,0
39.646788,0.166244818,0
36.0914065,0.083244565,0
32.00360514,0.045669983,0
29.02525366,0.034163668,0
28.103732,0.036528819,0
28.38984721,0.446051518,0
29.42388024,1.578426261,0
31.10719762,1.976734484,0
33.04511661,3.016723491,0
34.57655853,2.953328536,0
35.10548101,1.413634743,0
35.00841019,1.021572759,0.444060565
34.41500947,0.395892101,0.157962123
33.20510301,0.197382709,0
31.91408717,0.105403376,0
30.66277028,0.061598955,0
28.81020218,0.036956343,0
25.72224141,0.028257088,0
21.48245297,0.033851122,0
16.91212519,0.059829924,0
12.62341068,0.113539728,0
8.858260965,0.157599467,0
6.424049278,0.190955972,0
5.706082401,0.21593525,0
5.930844691,0.398673927,0
6.709457576,0.63267948,0
7.845435431,0.697168,0
9.096677908,0.691982174,0
10.62417597,0.924504081,0
11.96143904,1.440531577,0
12.4768929,0.891199058,0
12.24201054,0.275495469,0
11.06041796,0.1845675,0
8.558007418,0.21658886,0
5.231815739,0.249713847,0
2.302055479,0.276151145,0
0.571039831,0,0
36.77095287,2.122301642,1.567162781
36.67402705,1.98685518,1.616695504
36.1209935,0.739038945,1.487898622
35.01352563,0.333001026,1.226403898
33.47726512,0.174209361,0.879057866
31.64777582,0.057708523,0.358373626
29.82330596,0.035825073,0.242548961
28.41564433,0.047267056,0.236245069
27.459071,0.065410412,0.129306285
26.87101808,0.114630296,0.133429749
26.68210808,0.274858014,0.140589685
26.70732202,0.672311934,0.078990298
26.96094002,0.978020975,0
27.5765415,1.163615308,0
28.32404924,1.351962512,0
29.0824519,1.45723341,0
29.71848133,1.513671087,0
29.97256626,2.27656339,0
29.86046539,1.397298901,0
29.17428045,0.263636538,0.146223138
27.88638504,0.195959795,0.232702533
26.64448172,0.156907814,0.219189891
25.71604061,0.144106921,0.188323432
24.85102345,0.198381677,0.190270465
23.92382747,0.240753722,0.143547764
23.01826568,0.272647074,0.131487837
22.20523282,0.331201394,0.091477212
21.37208328,0.362823786,0.066755781
20.34636616,0.388693084,0.042241804
19.14979347,0.430722013,0.035591415
18.24002935,0.925341894,0.020705477
17.94812351,0.920086319,0
18.16742254,1.0781886,0
18.9583932,1.529673214,0
20.25846756,1.684476776,0
21.8341054,1.866251374,0
23.78071501,2.755310256,0
26.34872375,7.015181986,0
29.53622501,4.755689839,0
32.80271438,1.837781498,5.340213264
35.59453576,0.849788459,3.288041489
38.01137758,1.659731811,0.717343668
40.19257801,1.660177177,2.765576351
41.81646475,1.510866795,3.129924238
42.73996424,1.545422267,3.001109531
43.24844538,1.465319546,2.157549241
43.64743265,1.426908901,1.456334471
44.02914369,1.441421558,0.958710817
44.36066032,1.42355057,0.728585949
44.64883076,1.393835595,0.562914345
44.9078184,1.424798031,0.48377072
45.10217586,1.422114482,0.383808181
45.24641672,1.320837829,0.313319315
45.42882869,1.112127042,0.324888019
45.64197987,1.381373761,0.233423793
45.76987837,1.430889387,0.128991434
45.79162928,1.388026566,0.081697401
45.59143526,0.94614043,0.166993155
44.92081448,0.698569535,0.233075111
43.88645925,0.480821806,0.249964861
42.86945806,0.348644423,0.226037362
42.08767025,0.314520495,0.109158399
41.54630982,0.453335294,0.0315546
41.13880118,0.530333947,0
40.7139385,0.565740766,0
40.19693598,0.520788171,0
39.64098415,0.485427484,0
39.11584936,0.464243555,0
38.62083122,0.481636887,0
38.11044347,0.475846398,0
37.54192358,0.473161486,0
37.05772253,0.465459059,0
36.85752851,0.664102039,0
36.84457135,0.796202374,0
37.0916524,1.114249334,0
37.8184209,1.309183468,0
38.68386607,1.261045154,0
39.20658842,1.241099392,0
39.35156858,1.229978615,0
39.31775544,1.016041643,0
39.25273615,0.952005187,0
39.21012926,0.957024547,0
39.18386474,0.975674613,0
39.16086869,0.993756421,0
39.17051847,0.955434526,0
39.1945651,2.000351629,0
38.94429339,1.657571922,0
37.96487965,0.598815593,0
35.9949238,0.142405541,0
33.12131276,0.05630688,0
29.67564098,0.120930962,0
25.94662365,0.309563492,0
22.86904428,0.086524132,0
21.50266659,0.136059162,0
21.44675234,0.38378875,0
22.0297469,1.051514847,0
22.88472518,1.100810229,0
23.53161062,1.202781667,0
23.96425538,1.234060378,0
24.46635521,2.263055525,0
25.35985479,2.147561122,0
26.83012325,3.520776731,0
28.87463144,4.470869448,0
31.46575296,3.755205156,0
34.15321663,1.139579454,0.051261393
36.3824325,0.667845717,0.394940835
38.26935355,1.894292368,0
40.05386243,1.961117717,0
41.60288555,2.105546096,0.033744796
42.84159821,2.027730617,0
43.85521419,2.010027329,0.114295078
44.7013209,1.770235575,0.063261527
45.39287548,1.75494649,0.015468473
45.94489736,1.605378823,0.025910423
46.41365098,1.631444014,0.041667857
46.86481709,1.652022688,0.000498849
47.32100265,1.666502982,0
47.76866683,1.677251791,0
48.22298469,1.751495638,0
48.79691312,3.295372738,0
49.6997901,2.600702021,0
50.98846372,2.588220867,0
52.30277929,2.105569437,0
53.18460574,2.067929968,0
53.53701726,1.873950877,0.055914301
53.56437127,1.539808619,0.203075496
53.46849604,1.423124313,0.223286733
53.32814622,1.381282559,0.122617658
53.1709871,1.347813482,0.042254068
53.00421712,1.343573526,0
52.83137711,1.365289377,0
52.65565773,1.307533305,0
52.466631,1.296969428,0
52.24811018,1.209589892,0
51.96682688,1.18887175,0
51.63149703,1.090444447,0
51.33278187,0.997358115,0
51.12702366,0.932891997,0
50.96764666,0.861210901,0
50.80422297,0.854484197,0
50.62916506,0.852331179,0
50.43422395,0.832404087,0
50.22648131,0.831544207,0
50.04297985,0.817850552,0
49.915237,0.825918878,0
49.83095707,0.819769985,0
49.73247484,0.821431681,0
49.58624955,0.821283124,0
49.42391535,0.82166697,0
49.29014139,0.843666473,0
49.17839071,0.832366896,0
49.04702919,0.864199311,0
48.89356656,0.90051215,0
48.72827517,0.916528153,0
48.49539642,0.917274905,0
48.2454749,0.953865885,0
48.12862696,1.048055502,0
48.13310166,1.181028843,0
48.31037745,1.308869282,0
48.76492877,1.529915739,0
49.31796232,1.605667462,0
49.70971226,1.640366312,0
49.86679355,1.403990548,0
49.87959507,1.247733793,0
49.84617104,1.168236115,0
49.79986766,1.138969063,0
49.72893399,1.110618816,0
49.59492657,1.019535443,0
49.39084151,0.938403808,0
49.15842967,0.922587516,0
48.95025902,0.935013078,0
48.79749678,0.943608156,0
48.70103789,0.998518278,0
48.65127149,1.024326713,0
48.63955946,1.075662803,0
48.64784737,1.106518022,0
48.66298352,1.122149178,0
48.67800293,1.156765892,0
48.68710797,1.142924161,0
48.6894815,1.135749283,0
48.71780828,1.192604875,0
48.84485074,1.112354828,0
49.1080407,2.095212199,0
49.54916793,1.293359,0
50.19045028,1.714683954,0
50.85313334,1.72803227,0
51.30881306,1.810137423,0
51.53542725,1.572665333,0
51.63503788,1.419477048,0
51.67772259,1.344933594,0
51.70772251,1.326549984,0
51.66145804,2.625107349,0
51.28982479,1.885752338,0
50.39659759,0.682388748,0
49.06535599,0.310576203,0
47.58652724,0.096440974,0
46.22944913,0.089439443,0
45.09431596,0.189165453,0
44.02762619,0.518384855,0
42.7603922,0.250572937,0
41.15409297,0.050347523,0
39.04005189,0.016835216,0
35.91079951,0.031640698,0
31.24069519,0.120650016,0
26.64506538,0.153478661,0
24.54958457,0.200901852,0
24.28865141,3.331372637,0
25.80580691,8.105684608,0
30.19832442,4.313834298,0
35.13052921,0.669948669,0.663621421
38.37771902,0.571780083,0.533815149
40.66615652,1.918584913,0
42.6938165,1.797968921,0
43.94657582,3.624581561,0
44.26976562,2.625823556,0
43.97124501,0.817120657,0.016715284
43.010625,0.322300646,0
41.50237998,0.154618279,0
39.42222987,0.055185954,0
36.33153769,0.012886844,0
31.93419529,0.016506028,0
26.56930682,0.081085237,0
21.76394994,0.206537201,0
19.19053266,0.056285262,0
18.59823851,0.095222489,0
19.60271055,3.059619672,0
23.05402434,4.135718925,0
28.25712335,4.700397421,1.016834512
33.11936724,4.228919014,2.513635482
36.2515379,1.154059469,0.431452446
37.51180693,0.239928601,0.068476111
37.72359625,0.288413441,0
37.57083401,1.338731777,0
37.06554352,0.89941597,0
35.9769861,0.125194461,0
34.24979225,0.047681225,0
31.91878677,0.120329281,0
28.80856157,0.31680435,0
24.95452512,0.209946839,0
21.87332709,0.050053939,0
20.85348544,0.339393681,0
22.10180897,4.775290117,0
26.38261471,5.740489773,7.255807804
32.16983669,3.193503863,5.690151635
36.18153809,0.395806395,0.877507278
37.69379088,0.225809259,0.223898072
37.91799262,0.36167104,0.077560551
37.83772046,0.644922482,0.014076396
37.55071733,1.60945929,0
36.79422129,0.65363526,0
35.46924426,0.232190494,0
33.47508614,0.069528822,0
30.55672813,0.025522038,0
26.53471548,0.017942066,0
21.84379409,0.034321004,0
18.31757778,0.120269458,0
17.19077144,0.218485474,0
17.66777406,0.792117808,0
19.61951985,2.977207178,0
23.17982167,3.980538268,0
27.2896551,3.754141712,1.977345446
30.84680518,3.406335842,2.388554327
33.20458102,0.536315641,0.482363526
34.33640681,0.289533006,0.190082806
34.87617191,0.479195825,0.134025143
35.35095664,0.894177143,0.023746929
35.68044993,2.181343494,0
35.76799833,2.076144689,0
35.44659841,0.638226467,0
34.42994741,0.270222741,0
32.82263651,0.060915943,0
30.42556117,0.086016807,0
26.7330418,0.14466146,0
23.24717558,0.217963699,0
21.95114789,0.101786058,0
22.4931698,2.821099469,0
25.47207239,8.408561277,2.568989828
31.62944902,6.997238719,14.02680658
38.3765128,3.651400271,6.250790706
42.51568468,4.905286616,7.138465847
43.64595405,1.604970495,5.455028417
43.27027412,0.262257764,1.549327612
41.9000832,0.112914125,0
39.56962247,0.05649789,0
36.53496127,0.034296215,0
32.7575005,0.027575037,0
28.77151887,0.022815062,0
25.71989274,0.010996718,0
24.24118072,0.000638259,0
23.93016987,0.009147539,0
24.56884521,0.44930514,0
26.03755726,1.009050178,0
27.15218465,1.059511248,0
27.41346801,0.586989172,0
27.3449857,0.47167548,0
27.08413036,1.086790395,0
26.52300345,1.407366745,0
25.51308395,0.468273476,0
23.8577187,0.154473006,0
22.10885175,0.045383132,0
21.25741433,0.080528395,0
21.75013675,2.290067296,0
24.57176349,8.539647245,0
29.8840451,6.969510161,7.998813247
35.3470656,1.781563436,4.857245419
38.82806802,0.260219065,0.589265642
40.31786951,0.474702835,0.498534914
41.17576606,1.672804047,0.036299014
42.56685186,2.106814144,0
44.23213926,1.891194766,0
45.21544404,1.5492535,0.007893516
45.43275864,1.264260284,0.386136429
45.16042473,1.942652655,1.229437439
44.25536877,0.602489824,0.778220947
42.87436077,0.139400168,0.005394278
41.55280786,0.127051385,0
40.76078662,0.233133975,0
40.54759653,0.501711735,0
40.60755746,1.191625406,0
41.20510451,2.143370846,0
42.74210431,2.462413423,0
44.49637981,1.989474949,0
45.48431492,1.830859193,0
45.71738823,2.90795601,0
45.41112446,1.395641892,0
44.57883095,0.303347727,0.029819204
43.70478658,0.160935459,0
43.19101363,0.404226722,0
42.81093681,1.420973614,0
41.93856559,0.453897954,0
39.76713167,0.161369281,0
35.99500162,0.094874037,0
32.50964123,0.058126217,0
31.28302971,0.086515007,0
31.67863177,3.628802862,0
33.76461844,3.601690645,0.019091342
37.37982284,2.013433993,2.803697535
39.93467987,1.100171377,2.223145052
40.47860838,1.047182376,1.901214904
40.18569087,0.85787042,1.39463113
39.85818202,0.799572533,0.888299079
39.84082798,0.919937109,0.562302937
40.50047603,1.882131906,0.360512578
42.05019954,2.811425211,0
44.16412388,2.658014929,0
46.35742544,2.331627535,0
48.16142843,2.163610382,0
49.13107566,1.856320446,0
49.33566656,1.413892632,0.01862215
49.09850765,1.138275926,0.244744471
48.60173855,0.853801734,0.254018583
48.12450246,0.770386202,0.179699824
47.84236313,0.878623718,0.025403843
47.71427009,1.020695774,0
47.70613781,1.135097043,0
47.74395872,1.088697436,0
47.69831682,2.013201809,0
47.37932934,1.818878008,0
46.60104347,0.594204948,0
45.37680548,0.251812979,0
43.97171194,0.137615204,0
42.67673484,0.043907249,0
41.63253528,0.059959208,0
40.82218724,0.302301154,0
40.04098309,0.571483527,0
38.95215329,0.081960954,0
37.76748718,0.098809025,0
37.14869505,0.325976822,0
37.66293493,4.179275916,0
40.05615814,6.460821528,4.661477989
44.35778095,11.85287544,12.66307734
50.02718223,13.91402778,26.60814843
56.94829224,11.03418149,53.45752429
63.48461728,5.171322029,60.24596498
67.01709817,1.243037523,16.46424572
67.78756305,0.312888842,6.634561962
66.86523087,0.14073018,3.25148081
63.63547291,0.086819575,1.946169523
58.25190745,0.078066251,0
51.967644,0.07427628,0
46.11365177,0.067367365,0
42.31537393,0.037635044,0
41.13218641,0.119069815,0
41.46031784,2.197375926,0
42.17634706,4.291008009,0.175800923
42.53436167,1.877250332,0.102895068
42.40105464,0.684476209,0
41.93662007,0.118105956,0
41.40767206,0.387235835,0
41.20985158,2.342830813,0
41.63627068,1.964678592,0
42.81447766,1.822350365,0
44.1470033,1.950610527,0
45.03326554,3.95666164,0
45.38894553,1.642533169,0
45.08423817,0.521779682,0
43.63552606,0.198059041,0
40.92891847,0.055875418,0
37.33565954,0.014033647,0
32.79275332,0.033758379,0
27.39930462,0.125257301,0
22.47881186,0.110268405,0
19.47418949,0.052865627,0
18.4216242,0.076769035,0
18.1399907,0.131511473,0
17.26485684,0.128522146,0
15.35182691,0.129771803,0
12.9807048,0.111949799,0
10.73273412,0.122673769,0
8.467565046,0.168028591,0
5.792358148,0.19674293,0
3.029525023,0.210036404,0
1.085755869,0.239555117,0
0.333734522,0.271027822,0
0.283656834,0.260957888,0
0.309182058,0.261410398,0
0.206964431,0.243091653,0
0.075953106,0.247599187,0
0.008871572,0.26031509,0
0,0.256069556,0
0,0.005820971,0
0,0,0
0,0,0
0,0.272851064,0
0,0,0
0,0,0
0,0,0
0,0.194466487,0.371566198
0,0.156842217,0.233880419
0,0.187578593,0.257799148
0,0.212457205,0.27672614
0,0.233286964,0.271690276
0,0.260287509,0.249818086
0,0.277174732,0.20568944
0,0.325513286,0.14986652
0.033239805,0.387814499,0.10676369
0.253607401,0.395999399,0.024640202
0.708384872,0.41932355,0
1.239567728,0.436387358,0
1.614708166,0.452426088,0
1.754630817,0.459446285,0
1.765556864,0.451945625,0
1.505832416,0.45796614,0
1.005311741,0.484090684,0
0.758206107,0.490814988,0
1.326552912,0.982671164,0
2.463246521,1.486473041,0
3.031593326,1.502124487,0
2.845619695,0.737260279,0
2.016124978,0.534612189,0
0.801179328,0.499185034,0
0.104797719,0.498198453,0
0,0.495178504,0
0,0.506484205,0
0,0.48894491,0
0,0.487714433,0
0,0.477113856,0
0,0.475809341,0
0,0.476098294,0
0,0.474716276,0
0,0.454598794,0
0,0.467882846,0
0,0.443383734,0
0,0.461252943,0
0,0.471905868,0
0,0.464357881,0
0,0.445315157,0
0,0.450745991,0
0,0.456697008,0
0,0.439782304,0
0,0.486852727,0
0,0.487876925,0
0,0.508785104,0
0,0.541140889,0
0,0.531161634,0
0,0.556186339,0
0,0.552039961,0
0,0.544349708,0
0,0.549265891,0
0,0.554606482,0
0,0.611981645,0
0,0.604377808,0
0,0.588576275,0
0,0.587312638,0
0,0.576421636,0
0,0.571610104,0
0,0.573213763,0
0,0.559502995,0
0,0.571544506,0
0,0.568309486,0
0,0.544423903,0
0,0.546906834,0
0,0.562688623,0
0,0.543127986,0
0,0.548627484,0
0,0.541821878,0
0,0.548831809,0
0,0.544797048,0
0,0.51575979,0
0,0.54288183,0
0,0.532201879,0
0,0.555792144,0
0,0.523003861,0
0,0.531078599,0
0,0.532517821,0
0,0.520736243,0
0,0.544568329,0
0,0.516182374,0
0,0.514942104,0
0,0.522344321,0
0,0.517790452,0
0,0.501475306,0
0,0.502298691,0
0,0.506095652,0
0,0.495186778,0
0,0.516543576,0
0,0.499241005,0
0,0.515911619,0
0,0.515279661,0
0,0.502394187,0
0,0.516003093,0
0,0.508391696,0
0,0.517345586,0
0,0.496955116,0
0,0.508488545,0
0,0.49807581,0
0,0.505258778,0
0,0.482992734,0
0,0.501412099,0
0,0.493266547,0
0,0.506432255,0
0,0.493140523,0
0,0.520423776,0
0,0.482574774,0
0,0.486875797,0
0,0.47999416,0
0,0.486875797,0
0,0.461069659,0
0,0.479394445,0
0,0.488233336,0
0,0.475624075,0
0,0.49899294,0
0,0.488348456,0
0,0.499671233,0
0,0.482617607,0
0,0.510112309,0
0,0.491376966,0
0,0.481400981,0
0,0.488205235,0
0,0.488205235,0
0,0.517123315,0
0,0.478849386,0
0,0.483341039,0
0,0.470852151,0
0,0.485274649,0
0,0.470852151,0
0,0.492061707,0
0,0.479576043,0
0,0.495892384,0
0,0.489568269,0
0,0.483886859,0
0,0.47232481,0
0,0.479060279,0
0,0.471721871,0
0,0.484555479,0
0,0.461041521,0
0,0.480356558,0
0,0.454323248,0
0,0.476614131,0
0.15107953,0.464290755,0
0.818068534,0.489594304,0
1.990387212,0.474101227,0
3.285739335,0.515078172,0
4.299091723,0.499619524,0
5.024442746,0.509644864,0
5.666463424,0.509981022,0
6.311831166,0.642342097,0
6.932230581,0.578944334,0
7.519851856,0.655695007,0
7.975668071,0.637905776,0
8.172683165,0.655796836,0
8.20553825,0.667373163,0
8.144290832,0.513926841,0
7.879141832,0.508442148,0
7.285095734,0.328510488,0
6.30671439,0.34561435,0
5.147591607,0.401670367,0
4.190369861,0.501863989,0
3.596285291,0.554875181,0
3.152934003,0.696207212,0
2.454205602,0.592677504,0
1.409806313,0.592860093,0
0.4819387,0.589485474,0
0.056784667,0.575710184,0
0,0.570333291,0
0,0.546568999,0
0,0.530429399,0
0,0.543951093,0
0,0.538869639,0
0,0.495223394,0
0,0.510860211,0
0,0.516372727,0
0,0.513255929,0
0.028546221,0.511524615,0
0.389182717,0.568893866,0
1.168933142,1.312455561,0
2.239801166,1.214826144,0
3.72285816,1.294893685,0.086168108
6.182257481,1.811490764,0.944031475
9.682208893,2.27622889,1.843697248
13.23359736,1.434186717,3.104792302
16.00111891,3.224897617,0
18.51811081,2.854887824,2.129973366
21.91841975,4.070257921,6.972618621
26.24194119,5.28001687,3.233507129
30.4755151,5.344257931,0
33.97165779,5.062052634,0
36.51792688,2.483191589,0
37.80550765,2.095506151,0
37.97466902,1.920410477,0
37.49823182,1.516362212,0.633428926
36.88056391,1.466293319,1.332276367
36.59148533,1.059954803,1.126991157
36.55978441,0.699446877,1.005811514
36.46929827,0.628758477,0.975703614
36.1538279,0.391566258,0.176636552
35.71247716,1.029688514,0.45237414
35.36838362,1.070992481,0.668634259
35.03579321,1.029543459,0.759800328
34.52080706,0.951466201,0.765410564
33.8110372,0.874176778,0.717216299
32.87332076,0.617711727,0.720845639
