velocity,RPM,CO2,NOx,NH3
38.7121365,1615,1.243124923,0,0
38.87677381,1596,0.801428906,0,0.0165504
39.24330381,1606,0.865905476,0,0.000994964
39.91033239,1632,1.106579271,0,0
40.76425175,1671,1.217775353,0,0
41.61613761,1706,1.283294659,0,0
42.38204066,1735,1.321691982,0,0
43.06921247,1765,1.109460984,0,0
43.67531258,1787,0.868335116,0,0.001114813
44.1817325,1811,0.775905489,0,0
44.61371839,1823,0.550182316,0,0
45.03902825,1844,0.636140493,0,0
45.48026084,1858,0.731750477,0,0
45.91489413,1878,0.739304986,0,0
46.36598732,1896,0.743451327,0,0
46.90544213,1916,0.7571904,0,0
47.51668356,1934,0.779338387,0,0
48.00115695,1956,0.759004925,0,0
48.20941874,1952,0.657233884,0,0
48.24306752,1993,0.128670345,0,0
48.04800434,1972,0.025587149,0,0
47.40415006,1940,0.001288072,0,0
46.4457545,1907,0,0,0
45.47830407,1866,0,0,0
44.68281925,1831,0.185268459,0,0
44.13883701,1807,0.288910652,0,0
43.74990007,1792,0.386695303,0,0
43.27540238,1764,0.429376008,0,0
42.59498335,1749,0.192694957,0,0
41.75710183,1714,0.031835051,0,0
40.78309047,1677,0,0,0
39.50624007,1627,0,0,0
37.4961762,1577,0,0,0
34.47016469,1450,0,0,0
30.76626644,1291,0,0,0
27.02568834,891,0,0,0
23.64646054,817,0.035296829,0,0
20.43382683,839,0.069047287,0,0
16.45187531,817,0.124090059,0,0
11.2230772,818,0.181350825,0,0
6.884993426,815,0.20045671,0,0
5.431995304,815,0.301894372,0,0
6.450245031,1485,1.891804402,0,0
9.834959458,1480,2.524504873,0,0
14.21827917,2013,1.866636091,1.050828871,0.111578424
17.25257818,1765,0.485509537,0.329312443,0.068089259
19.04122002,1218,0.613989003,0,0
20.64746014,1375,1.219573635,0,0
22.26655356,1415,1.619856642,0,0
23.73263519,1522,1.593353117,0,0
24.89165729,1613,1.600051582,0,0
25.534514,1655,1.174650088,0,0
25.70153013,1684,1.195345031,0,0
25.99101708,1744,1.468092088,0,0
27.12283624,1853,2.462179664,0,0
29.32136398,1998,3.232506473,0,0
32.18864686,2121,4.208138331,0,0
34.82894435,2376,2.045432988,6.17321223,0.210794197
36.67126309,1946,1.356135774,0.329347761,0.077189628
38.0086199,1548,2.959985736,0,0
39.18859097,1606,1.533552856,0.447760437,0.038897251
40.21720007,1642,1.51136866,0.193483197,0.034677333
41.2778465,1675,2.101048976,0,0.043716164
42.75382708,1721,2.774623297,0,0.02897478
44.91456229,1806,4.647670936,2.992789085,0.112091652
47.44961621,1931,4.971742524,8.484464805,0.131829346
49.50353476,2028,2.397313433,2.092585108,0.071799707
50.69294436,2072,1.860049476,0.564196748,0.052382918
51.37785245,2096,2.087268583,0.202794918,0.052611424
52.01702583,2119,2.306740709,0.090869517,0.059169913
52.73140059,2153,2.101925788,0.03332952,0.055589865
53.45828333,2184,1.763575287,0,0.047760659
54.36522734,2209,1.775473393,0,0.040782337
55.84838275,2257,2.406704499,0,0
57.9253605,2355,6.71713395,10.6279783,0.176415267
59.97337037,2451,0.485844658,2.583195409,0.072462051
61.60197906,1674,0.803026527,0.019568696,0.051490398
63.08352301,1805,1.031531314,0,0
64.5253944,1853,1.655050976,0,0
65.47346896,1888,1.765378126,0,0
65.74350331,1900,1.968747322,0,0
65.5039332,1899,1.633093064,0,0
64.72222251,1871,1.878853973,0,0
63.74122816,1843,2.793141531,0,0
63.16609106,1822,2.645755722,0,0
63.03690583,1814,4.062139423,0,0
63.19314054,1819,3.938568449,0,0
63.48431568,1831,2.867112185,0,0
63.62635421,1841,2.30410389,0,0
63.52540787,1842,0.948115939,0,0.036585823
63.13240391,1825,0.532311997,0.083097732,0.068517804
62.64923504,1789,0.91148846,0,0
62.45812377,1793,1.036583267,0,0
62.55603904,1797,1.48008605,0,0
62.87334283,1806,2.0956782,0,0
63.34419556,1816,2.283316584,0,0
63.84965627,1833,2.364854645,0,0
64.32894998,1846,2.222666848,0,0
64.74980914,1858,2.083980287,0,0
65.14584417,1872,2.132320036,0,0
65.5908752,1880,2.233441786,0,0
66.09411057,1897,2.402704796,0,0
66.47372407,1913,2.498500722,0,0
66.59527406,1924,1.462571745,0,0
66.58080931,1918,1.372869575,0,0
66.51857633,1912,1.494735703,0,0
66.40462321,1907,1.54378342,0,0
66.26488677,1908,1.577381625,0,0
66.11199008,1904,1.58266179,0,0
65.98414773,1892,1.599895613,0,0
65.92951163,1900,1.594348548,0,0
65.92824548,1904,1.634034264,0,0
65.93983263,1908,1.626661583,0,0
65.94593315,1908,1.510486352,0,0
65.89306198,1913,1.630135867,0,0
65.71910123,1805,0.892980548,0.214564997,0.04969727
65.52979326,1111,0.88810243,0,0
65.46157487,1446,0.796393295,0,0
65.49998129,1454,1.590958473,0,0
65.59751287,1462,1.497899389,0,0
65.7098929,1465,1.671820445,0,0
65.85814705,1462,1.814945876,0,0
66.10489199,1468,1.910830515,0,0
66.34592009,1476,2.099464542,0,0
66.43520255,1480,1.80372181,0,0
66.31016107,1481,1.394516831,0,0
65.98295832,1475,0.806846272,0.084763409,0.046641058
65.70367727,1443,0.931631911,0,0
65.62655749,1455,1.15773833,0,0
65.68867536,1457,1.455603494,0,0
65.85972014,1461,1.563640577,0,0
66.04664929,1465,1.791781753,0,0
66.15584476,1470,1.667761447,0,0
66.18703799,1469,1.728741542,0,0
66.04956526,1467,1.416887959,0,0
65.57077034,1456,0.762031232,0,0
64.86291815,1442,0.557401494,0,0
64.1808493,1425,0.513188613,0,0
63.52521603,1409,0.532052381,0,0
62.78056888,1393,0.342356606,0,0
61.88851167,1323,0.369525911,0,0
60.78086438,901,0.076438464,0,0
59.47800045,1716,0.075560077,0,0
58.17083929,1680,0.027524681,0,0
56.97594305,1646,0,0,0
55.84634924,1614,0,0,0
54.74142609,1581,0,0,0
53.76526611,1554,0.06952564,0,0
53.16994742,1539,0.142405541,0,0
53.00500316,1530,0.428132483,0,0
53.10556583,1538,0.796439139,0,0
53.49396562,1546,1.388337059,0,0
54.24667006,1566,1.760561561,0,0
55.39153435,1593,3.063771406,0,0
56.95395816,1643,6.373345052,0.659898975,0.108134375
58.80195538,1702,4.811715817,0.693923989,0.07954517
60.65643679,1749,4.496282466,0.421654186,0.081068067
62.18628612,1796,3.932853351,0.244801709,0.083169433
63.13988568,1822,2.501181213,0.051571926,0.055404622
63.58042765,1826,1.796676479,0,0.044522455
63.8827679,1838,1.986892639,0,0
64.17889253,1852,3.148528192,0,0
64.30055762,1861,2.149207446,0,0
64.11846284,1853,0.689641219,0,0.014286557
63.58507019,1827,0.79679312,0,0
62.96818865,1806,0.609150994,0,0
62.5153689,1798,0.744559568,0,0
62.14826338,1789,0.808458047,0,0
61.7986537,1780,0.89542645,0,0
61.46101484,1771,0.98009086,0,0
61.11627789,1762,0.977540377,0,0
60.76678331,1754,0.976134593,0,0
60.43248247,1743,0.973056246,0,0
60.12097226,1732,0.961714995,0,0
59.84034833,1727,1.007408764,0,0
59.60146884,1719,1.044955101,0,0
59.40594525,1712,1.116456156,0,0
59.23574457,1706,1.087545553,0,0
59.05065709,1703,1.125621366,0,0
58.81822343,1696,1.086073255,0,0
58.54577189,1686,1.03916955,0,0
58.2715938,1680,1.014162921,0,0
58.01203393,1674,0.967361354,0,0
57.74894419,1665,0.920562734,0,0
57.48343728,1657,0.910253658,0,0
57.24083608,1649,0.895563943,0,0
56.99765937,1643,0.883709162,0,0
56.64413614,1636,0.869888852,0,0
56.02176797,1622,0.601279692,0,0
55.07825921,1593,0.186593305,0,0
54.22222961,1558,0.138155837,0,0
53.88624058,1542,0.482205749,0,0
53.89698363,1551,0.785298655,0,0
54.09212354,1563,1.425942785,0,0
54.45957438,1577,1.639232708,0,0
54.82836809,1582,1.632573342,0,0
55.16178646,1590,1.465247462,0,0
55.51124268,1602,1.410620705,0,0
55.84209039,1605,1.534364678,0,0
56.08423116,1611,1.468982653,0,0
56.23532455,1617,1.471092486,0,0
56.30081881,1625,1.506903821,0,0
55.94430288,1602,0.802199578,0.001414266,0.054444129
54.48194295,1587,0.274755551,0,0.013471381
51.34458735,1515,0.105434596,0,0
46.21147917,1379,0.068905458,0,0
39.36335745,839,0.03629038,0,0
32.72982823,824,0.098914425,0,0
28.87211246,1217,0.188444101,0,0
27.97878911,1885,0.771300751,0,0
28.69995501,1869,1.638804614,0,0
30.11316547,1977,3.201641998,0,0
31.18202265,1988,0.957021816,0.784451893,0.066354871
31.75600871,1294,0.580567229,0,0
32.82049194,1314,1.995327338,0,0
35.25156844,1420,5.052090294,2.214282266,0.06940471
38.6649438,1574,5.41405095,9.501267165,0.121173624
41.38761749,1741,2.182175312,3.296515031,0.075235871
42.57556911,1750,1.432892144,0.983260682,0.041163878
42.75655121,1752,0.838469273,0.379731414,0.027847948
42.77753854,1752,1.005607758,0.084958464,0.030124535
43.3223265,1774,1.822197955,0,0
44.80421577,1822,2.780170667,0,0
47.31862768,1940,7.58722512,14.16240429,0.154839402
50.32794908,2087,4.542929748,8.447720665,0.131755147
53.02606722,2164,3.156946882,1.382054943,0.061972475
55.15722066,2273,7.404958493,6.223584246,0.183191982
56.68518996,2321,1.083444492,2.900727219,0.08689193
57.46168259,1710,1.151145667,0.237682225,0.059511574
57.64983952,1662,1.173923749,0,0
57.6365258,1661,1.124724692,0,0
57.56017338,1663,0.958603912,0,0
57.4039003,1657,0.938979207,0,0
57.27398608,1653,0.932912487,0,0
57.23792011,1653,1.001362223,0,0
57.29669997,1654,1.281792472,0,0
57.48984474,1666,1.367604936,0,0
57.80488481,1666,1.49639699,0,0
58.21289068,1679,1.855240563,0,0
58.65208977,1692,2.075644846,0,0
59.01558869,1704,1.651653887,0,0
59.2659786,1708,1.559225019,0,0
59.43894177,1714,1.511481177,0,0
59.59264419,1719,1.44449769,0,0
59.75129608,1720,1.494845327,0,0
59.91271048,1727,1.51200893,0,0
60.1156391,1734,1.487339015,0,0
60.41740383,1737,1.777382261,0,0
60.88975292,1754,1.894716202,0,0
61.61460215,1777,2.591112315,0,0
62.31270885,1797,2.514808838,0,0
62.5937932,1807,1.483340788,0,0
62.60119824,1813,1.322264791,0,0
62.46291978,1787,0.858883806,0,0.024653259
62.15125609,1777,0.864658825,0,0
61.8809148,1773,0.92007791,0,0
61.67998131,1777,1.125730008,0,0
61.22643257,1773,0.571447231,0,0
60.26654065,1725,0.361813181,0,0.023479942
58.78672326,1687,0.117040427,0,0
56.73391738,1633,0.067315815,0,0
53.88884961,1561,0.050505287,0,0
49.97956717,1393,0.01563161,0,0
44.82762028,861,0.05799326,0,0
38.66475196,1539,0.03499842,0,0
32.07124062,1313,0,0,0
25.81805391,778,0.003781443,0,0
21.61368279,1022,0.061326349,0,0
20.33660218,1359,0.142569739,0,0
20.67447125,1372,0.594797433,0,0
22.22841571,1508,1.574882777,0,0
24.8419323,1676,1.881352369,0,0
27.16438884,1776,1.727208596,0,0
28.91140135,1869,2.100949507,0,0
30.66754545,2003,3.24485961,0,0
32.79163916,2183,3.556907633,0,0
35.30739395,2475,1.974624472,6.960613685,0.202062654
38.21212405,1501,3.542574437,0,0
42.07601708,1715,7.6915156,14.91714489,0.116935849
47.23218446,1941,9.151078265,19.8792563,0.191079415
52.9294181,2161,10.27066329,18.75109048,0.24876968
57.84854766,2389,6.915377559,17.39419916,0
61.12767321,2366,1.127528982,4.077262128,0
63.21631484,1793,5.620744145,1.38335164,0
65.08560633,1870,8.402642109,31.96085323,0
66.66211121,1904,3.70995164,8.812883205,0
67.41005801,1938,2.058879654,1.341527809,0.045342985
67.53559827,1952,2.50447393,0.773027853,0.053786397
67.22892244,1920,0.76176432,0.427004432,0.041789485
66.39031193,1911,0.471562867,0.278543732,0.062141413
65.46368511,1903,0.900813076,0,0
64.92810547,1869,0.764380121,0,0
64.72985775,1867,1.271977036,0,0
64.64859422,1865,1.468946058,0,0
64.56898051,1859,1.421558099,0,0
64.50901124,1858,1.463268817,0,0
64.44754562,1857,1.459241496,0,0
64.21752915,1857,1.523935629,0,0
63.62669952,1849,0.827181668,0,0.052536055
62.68660552,1804,0.283316669,0,0
61.67069624,1774,0.121614422,0,0
60.86654024,1758,0.082333843,0,0
60.43217553,1741,0.047808242,0,0
60.32071634,1735,0.234338401,0,0
60.54797031,1734,0.331683573,0,0
61.24396677,1763,0.544189475,0,0
61.95745906,1789,0.474858531,0,0
62.20547015,1796,0.12916641,0,0
62.05403145,1793,0.03300328,0,0
61.37514714,1773,0,0,0
60.1072365,1735,0,0,0
58.65189793,1695,0.598800674,0,0
57.25238487,1651,0.819517358,0,0
55.88183969,1608,0.551115814,0,0
54.6763155,1573,0.606634157,0,0
53.82749909,1551,0.641137837,0,0
53.15341079,1534,0.648197686,0,0
52.21638623,1500,0.381115583,0,0.012577295
50.64268221,1467,0.123792578,0,0
48.25158522,1388,0.036789549,0,0
45.10866626,1299,0.009300941,0,0
41.32078035,850,0.013364346,0,0
36.85435543,815,0.02926186,0,0
31.6422858,829,0.05600841,0,0
25.57207633,814,0.109568461,0,0
18.44087511,819,0.172010393,0,0
10.88340484,819,0.189621873,0,0
4.793742762,817,0.21208506,0,0
1.408567918,818,0.036137043,0,0
0.175955886,218,0,0,0
0.040056246,859,0.522543037,0,0
1.348713757,1000,0.800022987,0,0
4.438454602,1341,1.345102568,0,0
8.749604008,1288,1.706790402,0,0
12.98002703,1605,2.445110695,0,0
16.16645537,2223,1.231767111,1.895001894,0.097417768
18.21573138,1355,1.156579881,0.068402737,0.04700934
19.82680588,1317,2.024257808,0,0
21.5077486,1480,2.240433427,0,0
23.22525607,1620,2.161593461,0.00112443,0.047095671
24.93102292,1717,2.062060936,0.00361722,0.048973626
26.4264561,1784,1.465303963,0,0.043081105
27.41289872,1808,1.096415899,0.000936829,0.038988657
27.94748078,1815,0.996799877,0,0.015025787
28.27610315,1839,1.154530404,0,0
28.4779191,1857,1.041065832,0,0
28.55407968,1859,0.97765823,0,0
28.46172778,1874,0.966320407,0,0
28.12550854,1844,0.842153805,0,0
27.579723,1842,0.682111892,0,0
26.75853159,1787,0.2891748,0,0
25.49936887,1708,0.229272742,0,0
23.76943015,1593,0.081535979,0,0
22.05368761,1482,0.021384623,0,0
21.1301686,1365,0.01221398,0,0
20.94373824,1289,0.099085143,0,0
21.80287565,1348,1.512175834,0,0
23.92251867,1551,2.019523759,0,0
25.58439247,1725,1.948295674,0,0
25.98576066,1774,0.516873183,0.112447479,0.032493958
25.37375187,1683,0.30707272,0.10391545,0.056420474
23.2721802,1568,0.117278297,0,0
19.68564982,1368,0.048417231,0,0
14.91416052,1080,0.03752496,0,0
9.503881538,839,0.034109268,0,0
4.772678701,834,0.049180594,0,0
2.062436257,819,0.091247612,0,0
1.347639452,816,0.158234816,0,0
2.688756335,965,1.033653069,0,0
7.187141834,1370,2.556326644,0,0
13.38047439,1700,3.533743658,3.163866792,0.086858074
18.6114211,2243,0.865924738,3.496754157,0.093979834
23.02808265,1341,3.4916727,0,0
27.80548062,1723,6.302887302,18.62724377,0.136834474
32.49697253,2108,4.815083773,10.07344443,0.123667795
35.85398522,2431,1.488091919,5.879925148,0.154198558
38.12238118,1587,2.799379006,0,0.066690407
40.70742867,1629,5.464650633,12.21937276,0.102290746
43.96487627,1780,5.88429238,12.68020077,0.146433245
47.16715061,1928,4.810867597,7.531156577,0.135094217
49.8354184,2036,4.221357285,3.878507384,0.112930375
51.86547203,2127,4.394566056,2.751103974,0.120117443
53.01620664,2209,1.402438758,2.625024141,0.12831129
53.26770921,1530,0.672523315,0.415912333,0.067019631
52.89611463,1533,0.380529705,0,0.019082495
52.31740931,1503,0.256415243,0,0.019045031
52.05547062,1481,0.204631925,0,0
52.37826104,1511,1.49959008,0,0
53.53797377,1532,2.522678351,0,0
55.42119286,1593,2.700336385,0.243937762,0.042479932
57.49671262,1640,2.697303493,0.236157422,0.049469979
59.29617425,1706,2.739424944,0.171051022,0.055785228
60.41448786,1745,1.859836802,0.089254124,0.044339557
60.82809546,1753,1.381407503,0.038946504,0.035346215
60.87283261,1756,2.702755943,0,0
60.83289146,1759,4.082699779,0,0
60.75373817,1761,3.835068751,0,0.020300378
60.58503385,1754,3.678358299,0,0.047726813
60.41993612,1746,2.446070166,0,0.032673909
60.36721842,1727,2.410064928,0,0
60.62010225,1744,4.682371459,0,0
61.43047387,1777,4.484010375,0,0.059133446
62.54015466,1804,3.799102159,0,0.065799029
63.41605892,1836,2.935299069,0,0.05490573
63.83799239,1842,1.721790539,0,0.025613391
63.92930835,1840,1.493940548,0,0
63.88506998,1839,1.522832389,0,0
63.65892869,1843,0.921466793,0,0
63.12093187,1827,0.699498612,0,0.056221422
62.42562603,1796,0.335893492,0,0
61.87631063,1783,0.664771029,0,0
61.55658966,1775,0.602121269,0,0
61.34744541,1769,0.74280673,0,0
61.11232598,1758,0.842734266,0,0
60.77391977,1750,0.824696607,0,0
60.36311304,1736,0.575759445,0,0
59.96926498,1731,0.644836366,0,0
59.59222214,1723,0.651211283,0,0
59.18582773,1711,0.344892945,0,0
58.75702639,1713,0.769808823,0,0
58.25459675,1677,0.547088661,0,0
57.30629198,1650,0.194485688,0,0
55.0908823,1617,0.077366374,0,0
50.90826587,1491,0.046449206,0,0
44.72368123,1307,0.016429643,0,0
36.99535802,833,0.01750862,0,0
29.41878046,836,0.041199686,0,0
24.73281356,822,0.044012668,0,0
23.41817063,951,0.289040616,0,0
23.56630968,962,1.328056032,0,0
24.11117438,813,0.524030125,0,0
25.03764773,1536,1.066652862,0,0
26.40742555,1703,3.518764065,0,0
28.22434464,1830,2.808381428,0,0
30.55528053,1997,4.106477266,0,0
33.40548962,2279,3.921445978,6.846848426,0.18038518
36.31083361,2239,0.993835004,1.774360953,0.09559188
39.14059254,1545,4.306379897,0,0
42.31635455,1706,6.333138102,5.531541479,0.11010473
45.76963269,1862,6.424356756,5.278354098,0.13364986
49.24696759,2005,5.275852132,3.344275339,0.120265978
52.86449936,2126,5.09710281,4.536432699,0.120447129
56.32376291,2306,6.571628721,8.491035881,0.202692678
58.89215867,2405,0.827640408,2.456898467,0.10546061
60.61829895,1763,4.153499708,0,0
62.12389967,1783,5.052405525,10.01105195,0.124093772
63.38751309,1828,1.68673652,2.695968077,0.049134559
64.06359653,1846,1.791549801,0.970090622,0.041632877
64.24012794,1853,1.633093064,0.47367502,0.041261137
64.2428137,1854,1.317780357,0.238464296,0.036918623
64.30470137,1847,1.602230682,0,0
64.55240551,1859,2.320913168,0,0
65.07962091,1875,2.62125764,0,0
65.87460694,1898,3.483067169,0,0
66.55759663,1922,2.718193097,0,0
66.78987682,1935,2.01113118,0,0
66.75780113,1928,1.397298901,0,0
66.54067632,1913,0.987895288,0,0
66.09015866,1899,0.861211205,0,0
65.6193443,1890,0.877710062,0,0
65.23927037,1877,0.867380361,0,0
64.91268152,1869,0.955427312,0,0
64.62906488,1862,0.950354168,0,0
64.37387897,1853,0.944751215,0,0
64.13031857,1849,0.938262782,0,0
63.89792328,1841,0.938262782,0,0
63.66618025,1832,0.94160854,0,0
63.36867438,1824,0.953117286,0,0
62.87595185,1810,0.553459947,0,0
62.1550929,1788,0.385980008,0,0
61.42295373,1767,0.582213338,0,0
60.92148329,1752,0.599992333,0,0
60.65946787,1746,0.775900753,0,0
60.43466945,1738,0.837459939,0,0
59.9974655,1714,0.528821485,0,0
59.24165325,1704,0.35219379,0,0
58.19282419,1674,0.126880574,0,0
56.77727328,1640,0.062060417,0,0
54.72630907,1595,0.037750684,0,0
51.7012184,1494,0,0,0
47.37855857,848,0.047674086,0,0
41.36540239,1486,0.003526773,0,0
33.34774571,1285,0,0,0
24.64307069,772,0.000270921,0,0
18.79359261,793,0.015934123,0,0
17.1193643,1026,0.121779858,0,0
18.12476073,1231,2.265125115,0,0
21.33846875,1499,3.75000463,0.750897981,0.051618098
25.42742877,1739,2.715239914,1.177775506,0.050093647
28.4677132,1855,2.139744758,0.715650357,0.043906777
30.4833788,1968,2.633815389,0.271969064,0.057791114
32.1831986,2112,2.754693595,0.062004428,0.064186779
34.23611958,2280,3.295012427,2.900141934,0.093261698
36.84710387,2583,1.448335968,8.627196855,0.185973185
39.72842946,1662,3.768014774,0.422131838,0.082670765
43.13555083,1760,7.077374686,10.83743576,0.139832495
47.40940649,1943,7.759755887,11.84491077,0.196143752
52.02888156,2135,8.180263493,10.27484492,0.239290237
55.97944801,2322,7.466218921,9.238757607,0.275193583
58.60274845,2394,1.312694676,4.785026388,0
60.14299552,1769,2.75090928,0,0
61.32964263,1758,4.935243503,3.743542832,0.115589946
62.44657499,1805,2.409716099,1.891660765,0.067821589
63.1911454,1821,2.068409493,0.807886232,0.057439106
63.41118618,1834,2.018477066,0.324996783,0.059450753
63.31618688,1828,0.778402161,0.149630677,0.048860154
62.84149734,1810,0.564845533,0.176197937,0.079575074
61.94261063,1782,0.251391694,0,0
61.12349109,1763,0.400126243,0,0
60.7581505,1746,0.39074387,0,0
60.69273297,1740,0.598021411,0,0
60.88069806,1754,1.741615233,0,0
61.47175789,1775,2.267588914,0,0
62.28059479,1798,2.349121442,0,0
63.06909663,1817,2.481036613,0,0
63.77641166,1839,2.474175943,0,0
64.23337516,1858,2.357546135,0,0
64.36578331,1860,1.546732761,0,0
64.31206803,1853,1.123730284,0,0
64.15119079,1849,1.074120756,0,0
63.99058213,1848,0.881612089,0,0
63.93713543,1840,1.161776374,0,0
63.95060262,1834,1.444806379,0,0
64.03056164,1845,1.6179579,0,0
64.19140051,1853,1.852808658,0,0
64.32706994,1856,1.766509096,0,0
64.36839233,1862,1.537217652,0,0
64.28954599,1851,1.308542397,0,0
64.00447136,1849,1.202649474,0,0
63.53783912,1833,0.665695619,0,0
63.00997146,1817,0.565655982,0,0
62.46909703,1798,0.54315403,0,0
61.90804101,1789,0.567244882,0,0
61.31709628,1772,0.551339051,0,0
60.72185432,1751,0.440454768,0,0
60.20261948,1737,0.445610918,0,0
59.84583496,1724,0.676259298,0,0
59.67682369,1723,0.981897732,0,0
59.6373046,1719,1.03839251,0,0
59.70824713,1723,1.354197984,0,0
59.93423495,1730,1.551574848,0,0
60.23876218,1737,1.7024812,0,0
60.52986059,1742,1.463970725,0,0
60.77288383,1749,1.414295219,0,0
60.89946003,1762,1.42150072,0,0
60.90195396,1760,1.355609149,0,0
60.82061369,1752,1.320535302,0,0
60.7175571,1745,1.348881082,0,0
60.7120321,1750,1.645791779,0,0
60.93752114,1758,1.716943298,0,0
61.52071553,1774,2.732795876,0,0
62.56885397,1796,3.074232265,0,0
64.03309393,1847,5.788815717,0.127923392,0.151680091
65.59567121,1895,3.4753378,0.387423667,0.089037608
66.94634174,1926,3.505907632,0.024160852,0.084493078
67.93232393,1954,3.621724933,0,0.001999232
68.43356416,1971,2.184810875,0,0
68.50880391,1693,0.947829355,0.144476936,0.093824182
68.43644176,1110,0.430555561,0,0
68.42880652,1502,0.867008834,0,0
68.51386849,1515,4.014915423,0,0
68.62137577,1533,1.603263367,0.024692197,0.04596512
68.64811831,1517,0.818025405,0.018265769,0.025913217
68.4300343,1519,0.743280511,0,0.025204805
67.82420276,1502,0.620871626,0,0.029092021
66.9361742,1487,0.208484728,0,0
65.96465676,1466,0.096870898,0,0
65.00591588,1444,0.055419308,0,0
64.09847309,1425,0.042565993,0,0
63.27091258,1403,0.015344038,0,0
62.55937706,1386,0.166989423,0,0
61.94909483,1371,0.379380844,0,0
61.3370093,1358,0.345712708,0,0
60.54225347,849,0.117827468,0,0
59.5006376,1712,0.095010133,0,0
58.38888493,1684,0.021515386,0,0
57.41878711,1655,0.0039481,0,0
56.73407086,1628,0.069253232,0,0
56.39808183,1623,0.377951809,0,0
56.31662645,1625,0.733592914,0,0
56.32372454,1621,0.917372323,0,0
56.38764572,1623,1.094324437,0,0
56.62514396,1625,1.272126193,0,0
57.01741892,1635,2.100380877,0,0
57.3612734,1651,1.68324349,0,0
57.5588305,1653,1.332730623,0,0
57.65805028,1656,1.32313614,0,0
57.72431191,1660,1.40008618,0,0
57.82042388,1662,1.582553331,0,0
57.9891282,1668,1.834224918,0,0
58.27677348,1675,1.831409923,0,0
58.74087344,1697,2.076490105,0,0
59.41814629,1712,1.916793671,0,0
60.29297624,1737,3.177105537,0,0
61.23349229,1769,2.763194602,0,0
62.08345974,1789,2.217765794,0,0
62.81371887,1812,2.33256657,0,0
63.48585041,1828,2.262157208,0,0
64.08845903,1850,4.26149717,0,0
64.48111767,1880,1.199516921,0.304569085,0.106775195
64.62369335,1154,0.488624023,0.013755522,0.052531374
64.69406036,1457,0.692028105,0,0
64.88873985,1439,1.496085439,0,0
65.14672663,1449,2.226555089,0,0
65.26344225,1457,1.39575359,0,0
65.25396534,1455,1.228594343,0,0
65.19319034,1450,1.150967734,0,0
65.0866039,1447,1.130230451,0,0
64.96501554,1444,1.147500066,0,0
64.79370219,1439,1.111924631,0,0
64.41006004,1431,0.803236819,0,0
63.90920349,1421,0.304218121,0,0
63.65190733,1405,0.1432636,0,0
63.68498059,1421,0.359282508,0,0
64.17260017,1417,0.342640297,0,0
65.38176932,1440,0.552491752,0,0
66.62228517,1477,0.869977407,0,0
67.11013495,1491,0.660785737,0,0.013790527
67.14102123,1496,0.219105734,0,0
66.70458464,1481,0.13002204,0,0
65.34428373,1446,0.033281532,0,0
63.29493098,998,0.016128249,0,0
60.84467046,1006,0.068321097,0,0
58.47590367,1677,0.247199839,0,0
57.08322013,1644,1.013619826,0,0
56.7601995,1637,2.788922774,0,0
57.02328923,1642,2.748826999,0,0
57.71502684,1664,3.037491173,0,0
58.47690124,1684,2.643510182,0,0
58.85724374,1705,2.7088817,0,0
58.96072237,1694,1.444762319,0,0.071122323
58.77183646,1684,0.494498237,0,0.069656387
57.89539505,1656,0.217730641,0,0
55.90766139,1624,0.121769249,0,0
52.32569681,1522,0.077937411,0,0
47.34402733,1358,0.030852957,0,0
41.87021085,1209,0.020665286,0,0
36.37237597,1041,0.025460093,0,0
30.68492617,825,0.032578229,0,0
24.4450148,820,0.051236485,0,0
17.8090684,819,0.112547227,0,0
11.73030285,817,0.16290058,0,0
7.005622581,814,0.186876821,0,0
3.841102403,820,0.22648333,0,0
2.238161935,820,0.240928824,0,0
1.868178811,821,0.265353972,0,0
2.069802923,777,0.26072247,0,0
2.354915916,818,0.299819386,0,0
2.518478921,868,0.364892316,0,0
2.573575443,818,0.342800522,0,0
2.574573013,832,0.366102631,0,0
2.582553568,821,0.378723799,0,0
3.087246921,816,0.359263031,0,0
4.643838783,1271,1.106481014,0,0
7.042340806,1229,0.823978859,0,0
9.468237618,1163,0.909420485,0,0
11.1823687,1390,1.14948002,0,0
11.94884727,1475,0.885403571,0,0
12.10696201,1582,0.616673756,0,0
11.64063671,1186,0.546788381,0,0
9.698906346,764,0.172989952,0,0
6.399906147,802,0.116277274,0,0
3.381184566,817,0.155228468,0,0
1.621894286,820,0.263376334,0,0
0.765250793,915,0.698410433,0,0
0.284230528,800,0.31350663,0,0
0.006253992,818,0.216846023,0,0
0,818,0.251690373,0,0
0,821,0.278727182,0,0
0,821,0.301984939,0,0
1.374036672,1048,1.00190276,0,0
4.969545175,1394,1.900034521,0,0
10.05415614,1422,2.620662446,0,0
14.56834927,2228,1.428871423,2.973489837,0.149111328
17.4700483,1237,0.600641698,0.267105953,0.057422034
19.64697482,1294,0.832143908,0,0
21.83844284,1438,1.236123551,0,0
23.71467894,1525,1.443390643,0,0
24.92116233,1608,1.341231956,0,0
25.46771522,1657,1.296920224,0,0
25.59026278,1660,1.051623609,0,0
25.24234129,1645,0.677932584,0,0
23.68026279,1572,0.439633937,0,0
21.08055871,1391,0.188987638,0,0
19.17570004,1089,0.088551012,0,0
18.65638846,1119,0.570090728,0,0
19.15916341,1276,0.936932747,0,0
20.49709574,1349,1.116088651,0,0
